Year,County,Hospital,OSHPDID,Surgery,# of Cases (ICD 9),# of Cases (ICD 10),LONGITUDE,LATITUDE
2014,Orange,Western Medical Center ñ Santa Ana,106301566.0,Stomach,1.0,,-117.83398,33.75361
2014,Orange,Western Medical Center ñ Santa Ana,106301566.0,Prostate,1.0,,-117.83398,33.75361
2014,Orange,Western Medical Center ñ Santa Ana,106301566.0,Lung,1.0,,-117.83398,33.75361
2014,Orange,Western Medical Center ñ Santa Ana,106301566.0,Colon,11.0,,-117.83398,33.75361
2014,Orange,Western Medical Center ñ Santa Ana,106301566.0,Breast,31.0,,-117.83398,33.75361
2014,Orange,Western Medical Center ñ Santa Ana,106301566.0,Brain,7.0,,-117.83398,33.75361
2014,Orange,Kaiser Foundation Hospital ñ Orange County ñ Anaheim,106304409.0,Stomach,19.0,,-117.8439815,33.8544317
2014,Orange,Kaiser Foundation Hospital ñ Orange County ñ Anaheim,106304409.0,Rectum,22.0,,-117.8439815,33.8544317
2014,Orange,Kaiser Foundation Hospital ñ Orange County ñ Anaheim,106304409.0,Prostate,19.0,,-117.8439815,33.8544317
2014,Orange,Kaiser Foundation Hospital ñ Orange County ñ Anaheim,106304409.0,Pancreas,9.0,,-117.8439815,33.8544317
2014,Orange,Kaiser Foundation Hospital ñ Orange County ñ Anaheim,106304409.0,Lung,39.0,,-117.8439815,33.8544317
2014,Orange,Kaiser Foundation Hospital ñ Orange County ñ Anaheim,106304409.0,Liver,8.0,,-117.8439815,33.8544317
2014,Orange,Kaiser Foundation Hospital ñ Orange County ñ Anaheim,106304409.0,Esophagus,5.0,,-117.8439815,33.8544317
2014,Orange,Kaiser Foundation Hospital ñ Orange County ñ Anaheim,106304409.0,Colon,68.0,,-117.8439815,33.8544317
2014,Orange,Kaiser Foundation Hospital ñ Orange County ñ Anaheim,106304409.0,Breast,435.0,,-117.8439815,33.8544317
2014,Orange,Kaiser Foundation Hospital ñ Orange County ñ Anaheim,106304409.0,Brain,27.0,,-117.8439815,33.8544317
2014,Orange,Kaiser Foundation Hospital ñ Orange County ñ Anaheim,106304409.0,Bladder,7.0,,-117.8439815,33.8544317
2015,Orange,Orange Coast Memorial Medical Center,106300225.0,Liver,25.0,,-117.95524,33.70162
2015,Orange,Orange Coast Memorial Medical Center,106300225.0,Rectum,18.0,,-117.95524,33.70162
2015,Orange,Orange Coast Memorial Medical Center,106300225.0,Stomach,6.0,,-117.95524,33.70162
2015,Orange,Orange Coast Memorial Medical Center,106300225.0,Prostate,9.0,,-117.95524,33.70162
2015,Orange,Orange Coast Memorial Medical Center,106300225.0,Pancreas,7.0,,-117.95524,33.70162
2015,Orange,Orange Coast Memorial Medical Center,106300225.0,Lung,15.0,,-117.95524,33.70162
2015,Orange,Orange Coast Memorial Medical Center,106300225.0,Colon,51.0,,-117.95524,33.70162
2015,Orange,Orange Coast Memorial Medical Center,106300225.0,Breast,111.0,,-117.95524,33.70162
2015,Orange,Orange Coast Memorial Medical Center,106300225.0,Brain,5.0,,-117.95524,33.70162
2015,Orange,Orange Coast Memorial Medical Center,106300225.0,Bladder,1.0,,-117.95524,33.70162
2015,Orange,AHMC Anaheim Regional Medical Center,106301098.0,Stomach,4.0,,-117.93248,33.84725
2015,Orange,AHMC Anaheim Regional Medical Center,106301098.0,Rectum,1.0,,-117.93248,33.84725
2015,Orange,AHMC Anaheim Regional Medical Center,106301098.0,Prostate,6.0,,-117.93248,33.84725
2015,Orange,AHMC Anaheim Regional Medical Center,106301098.0,Lung,16.0,,-117.93248,33.84725
2015,Orange,AHMC Anaheim Regional Medical Center,106301098.0,Esophagus,1.0,,-117.93248,33.84725
2015,Orange,AHMC Anaheim Regional Medical Center,106301098.0,Colon,23.0,,-117.93248,33.84725
2015,Orange,AHMC Anaheim Regional Medical Center,106301098.0,Breast,104.0,,-117.93248,33.84725
2015,Orange,AHMC Anaheim Regional Medical Center,106301098.0,Bladder,2.0,,-117.93248,33.84725
2015,Orange,Chapman Global Medical Center,106301140.0,Stomach,1.0,,-117.82586,33.78785
2015,Orange,Fountain Valley Regional Hospital and Medical Center ñ Euclid,106301175.0,Stomach,8.0,,-117.93694,33.71546
2015,Orange,Fountain Valley Regional Hospital and Medical Center ñ Euclid,106301175.0,Rectum,12.0,,-117.93694,33.71546
2015,Orange,Fountain Valley Regional Hospital and Medical Center ñ Euclid,106301175.0,Prostate,8.0,,-117.93694,33.71546
2015,Orange,Fountain Valley Regional Hospital and Medical Center ñ Euclid,106301175.0,Pancreas,2.0,,-117.93694,33.71546
2015,Orange,Fountain Valley Regional Hospital and Medical Center ñ Euclid,106301175.0,Lung,12.0,,-117.93694,33.71546
2015,Orange,Fountain Valley Regional Hospital and Medical Center ñ Euclid,106301175.0,Liver,14.0,,-117.93694,33.71546
2015,Orange,Fountain Valley Regional Hospital and Medical Center ñ Euclid,106301175.0,Colon,34.0,,-117.93694,33.71546
2015,Orange,Fountain Valley Regional Hospital and Medical Center ñ Euclid,106301175.0,Breast,59.0,,-117.93694,33.71546
2015,Orange,Fountain Valley Regional Hospital and Medical Center ñ Euclid,106301175.0,Brain,7.0,,-117.93694,33.71546
2015,Orange,Fountain Valley Regional Hospital and Medical Center ñ Euclid,106301175.0,Bladder,4.0,,-117.93694,33.71546
2015,Orange,Anaheim Global Medical Center,106301188.0,Colon,2.0,,-117.90921,33.8209
2015,Orange,Hoag Memorial Hospital Presbyterian,106301205.0,Stomach,7.0,,-117.92949,33.62526
2015,Orange,Hoag Memorial Hospital Presbyterian,106301205.0,Rectum,18.0,,-117.92949,33.62526
2015,Orange,Hoag Memorial Hospital Presbyterian,106301205.0,Prostate,133.0,,-117.92949,33.62526
2015,Orange,Hoag Memorial Hospital Presbyterian,106301205.0,Pancreas,18.0,,-117.92949,33.62526
2015,Orange,Hoag Memorial Hospital Presbyterian,106301205.0,Lung,73.0,,-117.92949,33.62526
2015,Orange,Hoag Memorial Hospital Presbyterian,106301205.0,Liver,15.0,,-117.92949,33.62526
2015,Orange,Hoag Memorial Hospital Presbyterian,106301205.0,Esophagus,7.0,,-117.92949,33.62526
2015,Orange,Hoag Memorial Hospital Presbyterian,106301205.0,Colon,80.0,,-117.92949,33.62526
2015,Orange,Hoag Memorial Hospital Presbyterian,106301205.0,Breast,428.0,,-117.92949,33.62526
2015,Orange,Hoag Memorial Hospital Presbyterian,106301205.0,Brain,58.0,,-117.92949,33.62526
2015,Orange,Hoag Memorial Hospital Presbyterian,106301205.0,Bladder,9.0,,-117.92949,33.62526
2015,Orange,Huntington Beach Hospital,106301209.0,Lung,1.0,,-117.98895,33.70442
2015,Orange,Huntington Beach Hospital,106301209.0,Colon,2.0,,-117.98895,33.70442
2015,Orange,La Palma Intercommunity Hospital,106301234.0,Stomach,2.0,,-118.03737,33.8485
2015,Orange,La Palma Intercommunity Hospital,106301234.0,Rectum,1.0,,-118.03737,33.8485
2015,Orange,La Palma Intercommunity Hospital,106301234.0,Colon,7.0,,-118.03737,33.8485
2015,Orange,Los Alamitos Medical Center,106301248.0,Stomach,1.0,,-118.0674,33.80327
2015,Orange,Los Alamitos Medical Center,106301248.0,Rectum,4.0,,-118.0674,33.80327
2015,Orange,Los Alamitos Medical Center,106301248.0,Prostate,24.0,,-118.0674,33.80327
2015,Orange,Los Alamitos Medical Center,106301248.0,Pancreas,1.0,,-118.0674,33.80327
2015,Orange,Los Alamitos Medical Center,106301248.0,Lung,4.0,,-118.0674,33.80327
2015,Orange,Los Alamitos Medical Center,106301248.0,Liver,2.0,,-118.0674,33.80327
2015,Orange,Los Alamitos Medical Center,106301248.0,Colon,20.0,,-118.0674,33.80327
2015,Orange,Los Alamitos Medical Center,106301248.0,Breast,96.0,,-118.0674,33.80327
2015,Orange,Los Alamitos Medical Center,106301248.0,Brain,9.0,,-118.0674,33.80327
2015,Orange,South Coast Global Medical Center,106301258.0,Stomach,1.0,,-117.88539,33.71112
2015,Orange,South Coast Global Medical Center,106301258.0,Prostate,1.0,,-117.88539,33.71112
2015,Orange,South Coast Global Medical Center,106301258.0,Colon,4.0,,-117.88539,33.71112
2015,Orange,South Coast Global Medical Center,106301258.0,Breast,20.0,,-117.88539,33.71112
2015,Orange,South Coast Global Medical Center,106301258.0,Rectum,1.0,,-117.88539,33.71112
2015,Orange,Mission Hospital Regional Medical Center,106301262.0,Stomach,1.0,,-117.66768,33.56279
2015,Orange,Mission Hospital Regional Medical Center,106301262.0,Rectum,1.0,,-117.66768,33.56279
2015,Orange,Mission Hospital Regional Medical Center,106301262.0,Prostate,12.0,,-117.66768,33.56279
2015,Orange,Mission Hospital Regional Medical Center,106301262.0,Pancreas,4.0,,-117.66768,33.56279
2015,Orange,Mission Hospital Regional Medical Center,106301262.0,Lung,27.0,,-117.66768,33.56279
2015,Orange,Mission Hospital Regional Medical Center,106301262.0,Esophagus,2.0,,-117.66768,33.56279
2015,Orange,Mission Hospital Regional Medical Center,106301262.0,Colon,25.0,,-117.66768,33.56279
2015,Orange,Mission Hospital Regional Medical Center,106301262.0,Breast,27.0,,-117.66768,33.56279
2015,Orange,Mission Hospital Regional Medical Center,106301262.0,Brain,20.0,,-117.66768,33.56279
2015,Orange,Mission Hospital Regional Medical Center,106301262.0,Bladder,1.0,,-117.66768,33.56279
2015,Orange,UC Irvine Medical Center,106301279.0,Rectum,39.0,,-117.89064,33.7889
2015,Orange,UC Irvine Medical Center,106301279.0,Prostate,47.0,,-117.89064,33.7889
2015,Orange,UC Irvine Medical Center,106301279.0,Pancreas,18.0,,-117.89064,33.7889
2015,Orange,UC Irvine Medical Center,106301279.0,Liver,15.0,,-117.89064,33.7889
2015,Orange,UC Irvine Medical Center,106301279.0,Esophagus,5.0,,-117.89064,33.7889
2015,Orange,UC Irvine Medical Center,106301279.0,Colon,42.0,,-117.89064,33.7889
2015,Orange,UC Irvine Medical Center,106301279.0,Breast,106.0,,-117.89064,33.7889
2015,Orange,UC Irvine Medical Center,106301279.0,Brain,60.0,,-117.89064,33.7889
2015,Orange,UC Irvine Medical Center,106301279.0,Bladder,8.0,,-117.89064,33.7889
2015,Orange,UC Irvine Medical Center,106301279.0,Stomach,18.0,,-117.89064,33.7889
2015,Orange,UC Irvine Medical Center,106301279.0,Lung,17.0,,-117.89064,33.7889
2015,Orange,Garden Grove Hospital and Medical Center,106301283.0,Stomach,2.0,,-117.9130315,33.7745089
2015,Orange,Garden Grove Hospital and Medical Center,106301283.0,Rectum,1.0,,-117.9130315,33.7745089
2015,Orange,Placentia Linda Hospital,106301297.0,Prostate,6.0,,-117.8431129,33.88704521
2015,Orange,Placentia Linda Hospital,106301297.0,Colon,6.0,,-117.8431129,33.88704521
2015,Orange,Placentia Linda Hospital,106301297.0,Breast,14.0,,-117.8431129,33.88704521
2015,Orange,Saddleback Memorial Medical Center,106301317.0,Stomach,2.0,,-117.70837,33.60796
2015,Orange,Saddleback Memorial Medical Center,106301317.0,Rectum,9.0,,-117.70837,33.60796
2015,Orange,Saddleback Memorial Medical Center,106301317.0,Prostate,23.0,,-117.70837,33.60796
2015,Orange,Saddleback Memorial Medical Center,106301317.0,Lung,17.0,,-117.70837,33.60796
2015,Orange,Saddleback Memorial Medical Center,106301317.0,Esophagus,3.0,,-117.70837,33.60796
2015,Orange,Saddleback Memorial Medical Center,106301317.0,Colon,31.0,,-117.70837,33.60796
2015,Orange,Saddleback Memorial Medical Center,106301317.0,Breast,96.0,,-117.70837,33.60796
2015,Orange,Saddleback Memorial Medical Center,106301317.0,Brain,8.0,,-117.70837,33.60796
2015,Orange,Mission Hospital Laguna Beach,106301337.0,Rectum,2.0,,-117.7422502,33.4997391
2015,Orange,Mission Hospital Laguna Beach,106301337.0,Colon,8.0,,-117.7422502,33.4997391
2015,Orange,Mission Hospital Laguna Beach,106301337.0,Breast,11.0,,-117.7422502,33.4997391
2015,Orange,Saint Joseph Hospital ñ Orange,106301340.0,Rectum,15.0,,-117.86516,33.7823
2015,Orange,Saint Joseph Hospital ñ Orange,106301340.0,Prostate,39.0,,-117.86516,33.7823
2015,Orange,Saint Joseph Hospital ñ Orange,106301340.0,Pancreas,8.0,,-117.86516,33.7823
2015,Orange,Saint Joseph Hospital ñ Orange,106301340.0,Stomach,6.0,,-117.86516,33.7823
2015,Orange,Saint Joseph Hospital ñ Orange,106301340.0,Lung,30.0,,-117.86516,33.7823
2015,Orange,Saint Joseph Hospital ñ Orange,106301340.0,Liver,8.0,,-117.86516,33.7823
2015,Orange,Saint Joseph Hospital ñ Orange,106301340.0,Esophagus,1.0,,-117.86516,33.7823
2015,Orange,Saint Joseph Hospital ñ Orange,106301340.0,Colon,45.0,,-117.86516,33.7823
2015,Orange,Saint Joseph Hospital ñ Orange,106301340.0,Breast,211.0,,-117.86516,33.7823
2015,Orange,Saint Joseph Hospital ñ Orange,106301340.0,Brain,17.0,,-117.86516,33.7823
2015,Orange,Saint Joseph Hospital ñ Orange,106301340.0,Bladder,2.0,,-117.86516,33.7823
2015,Orange,Saint Jude Medical Center,106301342.0,Stomach,1.0,,-117.92851,33.89349
2015,Orange,Saint Jude Medical Center,106301342.0,Rectum,10.0,,-117.92851,33.89349
2015,Orange,Saint Jude Medical Center,106301342.0,Prostate,27.0,,-117.92851,33.89349
2015,Orange,Saint Jude Medical Center,106301342.0,Lung,14.0,,-117.92851,33.89349
2015,Orange,Saint Jude Medical Center,106301342.0,Colon,31.0,,-117.92851,33.89349
2015,Orange,Saint Jude Medical Center,106301342.0,Breast,206.0,,-117.92851,33.89349
2015,Orange,Saint Jude Medical Center,106301342.0,Brain,17.0,,-117.92851,33.89349
2015,Orange,Saint Jude Medical Center,106301342.0,Bladder,2.0,,-117.92851,33.89349
2015,Orange,West Anaheim Medical Center,106301379.0,Rectum,1.0,,-117.99492,33.82482
2015,Orange,West Anaheim Medical Center,106301379.0,Colon,4.0,,-117.99492,33.82482
2015,Orange,West Anaheim Medical Center,106301379.0,Breast,2.0,,-117.99492,33.82482
2015,Orange,Orange County Global Medical Center,106301566.0,Prostate,1.0,,-117.83398,33.75361
2015,Orange,Orange County Global Medical Center,106301566.0,Pancreas,1.0,,-117.83398,33.75361
2015,Orange,Orange County Global Medical Center,106301566.0,Colon,1.0,,-117.83398,33.75361
2015,Orange,Orange County Global Medical Center,106301566.0,Breast,8.0,,-117.83398,33.75361
2015,Orange,Orange County Global Medical Center,106301566.0,Brain,4.0,,-117.83398,33.75361
2015,Orange,Kaiser Foundation Hospital ñ Orange County ñ Anaheim,106304409.0,Rectum,26.0,,-117.8439815,33.8544317
2015,Orange,Kaiser Foundation Hospital ñ Orange County ñ Anaheim,106304409.0,Lung,33.0,,-117.8439815,33.8544317
2015,Orange,Kaiser Foundation Hospital ñ Orange County ñ Anaheim,106304409.0,Liver,7.0,,-117.8439815,33.8544317
2015,Orange,Kaiser Foundation Hospital ñ Orange County ñ Anaheim,106304409.0,Esophagus,4.0,,-117.8439815,33.8544317
2015,Orange,Kaiser Foundation Hospital ñ Orange County ñ Anaheim,106304409.0,Stomach,8.0,,-117.8439815,33.8544317
2015,Orange,Kaiser Foundation Hospital ñ Orange County ñ Anaheim,106304409.0,Colon,80.0,,-117.8439815,33.8544317
2015,Orange,Kaiser Foundation Hospital ñ Orange County ñ Anaheim,106304409.0,Breast,322.0,,-117.8439815,33.8544317
2015,Orange,Kaiser Foundation Hospital ñ Orange County ñ Anaheim,106304409.0,Brain,24.0,,-117.8439815,33.8544317
2015,Orange,Kaiser Foundation Hospital ñ Orange County ñ Anaheim,106304409.0,Bladder,13.0,,-117.8439815,33.8544317
2015,Orange,Kaiser Foundation Hospital ñ Orange County ñ Anaheim,106304409.0,Prostate,1.0,,-117.8439815,33.8544317
2015,Orange,Kaiser Foundation Hospital ñ Orange County ñ Anaheim,106304409.0,Pancreas,8.0,,-117.8439815,33.8544317
2016,Orange,AHMC Anaheim Regional Medical Center,106301098.0,Breast,,123.0,-117.93248,33.84725
2016,Orange,AHMC Anaheim Regional Medical Center,106301098.0,Colon,,23.0,-117.93248,33.84725
2016,Orange,AHMC Anaheim Regional Medical Center,106301098.0,Esophagus,,2.0,-117.93248,33.84725
2016,Orange,AHMC Anaheim Regional Medical Center,106301098.0,Lung,,20.0,-117.93248,33.84725
2016,Orange,AHMC Anaheim Regional Medical Center,106301098.0,Prostate,,3.0,-117.93248,33.84725
2016,Orange,AHMC Anaheim Regional Medical Center,106301098.0,Rectum,,8.0,-117.93248,33.84725
2016,Orange,AHMC Anaheim Regional Medical Center,106301098.0,Stomach,,2.0,-117.93248,33.84725
2016,Orange,Anaheim Global Medical Center,106301188.0,Breast,,3.0,-117.90921,33.8209
2016,Orange,Anaheim Global Medical Center,106301188.0,Colon,,1.0,-117.90921,33.8209
2016,Orange,Anaheim Global Medical Center,106301188.0,Lung,,1.0,-117.90921,33.8209
2016,Orange,Chapman Global Medical Center,106301140.0,Colon,,1.0,-117.82586,33.78785
2016,Orange,Chapman Global Medical Center,106301140.0,Rectum,,1.0,-117.82586,33.78785
2016,Orange,Foothill Regional Medical Center,106301357.0,Breast,,1.0,,
2016,Orange,Foothill Regional Medical Center,106301357.0,Colon,,1.0,,
2016,Orange,Foothill Regional Medical Center,106301357.0,Lung,,1.0,,
2016,Orange,Foothill Regional Medical Center,106301357.0,Pancreas,,1.0,,
2016,Orange,Foothill Regional Medical Center,106301357.0,Rectum,,1.0,,
2016,Orange,Fountain Valley Regional Hospital and Medical Center ñ Euclid,106301175.0,Brain,,8.0,-117.93694,33.71546
2016,Orange,Fountain Valley Regional Hospital and Medical Center ñ Euclid,106301175.0,Breast,,89.0,-117.93694,33.71546
2016,Orange,Fountain Valley Regional Hospital and Medical Center ñ Euclid,106301175.0,Colon,,42.0,-117.93694,33.71546
2016,Orange,Fountain Valley Regional Hospital and Medical Center ñ Euclid,106301175.0,Esophagus,,1.0,-117.93694,33.71546
2016,Orange,Fountain Valley Regional Hospital and Medical Center ñ Euclid,106301175.0,Liver,,19.0,-117.93694,33.71546
2016,Orange,Fountain Valley Regional Hospital and Medical Center ñ Euclid,106301175.0,Lung,,16.0,-117.93694,33.71546
2016,Orange,Fountain Valley Regional Hospital and Medical Center ñ Euclid,106301175.0,Pancreas,,8.0,-117.93694,33.71546
2016,Orange,Fountain Valley Regional Hospital and Medical Center ñ Euclid,106301175.0,Prostate,,14.0,-117.93694,33.71546
2016,Orange,Fountain Valley Regional Hospital and Medical Center ñ Euclid,106301175.0,Rectum,,25.0,-117.93694,33.71546
2016,Orange,Fountain Valley Regional Hospital and Medical Center ñ Euclid,106301175.0,Stomach,,9.0,-117.93694,33.71546
2016,Orange,Garden Grove Hospital and Medical Center,106301283.0,Breast,,2.0,-117.9130315,33.7745089
2016,Orange,Garden Grove Hospital and Medical Center,106301283.0,Colon,,4.0,-117.9130315,33.7745089
2016,Orange,Hoag Memorial Hospital Presbyterian,106301205.0,Bladder,,14.0,-117.92949,33.62526
2016,Orange,Hoag Memorial Hospital Presbyterian,106301205.0,Brain,,85.0,-117.92949,33.62526
2016,Orange,Hoag Memorial Hospital Presbyterian,106301205.0,Breast,,618.0,-117.92949,33.62526
2016,Orange,Hoag Memorial Hospital Presbyterian,106301205.0,Colon,,93.0,-117.92949,33.62526
2016,Orange,Hoag Memorial Hospital Presbyterian,106301205.0,Esophagus,,15.0,-117.92949,33.62526
2016,Orange,Hoag Memorial Hospital Presbyterian,106301205.0,Liver,,22.0,-117.92949,33.62526
2016,Orange,Hoag Memorial Hospital Presbyterian,106301205.0,Lung,,64.0,-117.92949,33.62526
2016,Orange,Hoag Memorial Hospital Presbyterian,106301205.0,Pancreas,,20.0,-117.92949,33.62526
2016,Orange,Hoag Memorial Hospital Presbyterian,106301205.0,Prostate,,158.0,-117.92949,33.62526
2016,Orange,Hoag Memorial Hospital Presbyterian,106301205.0,Rectum,,44.0,-117.92949,33.62526
2016,Orange,Hoag Memorial Hospital Presbyterian,106301205.0,Stomach,,6.0,-117.92949,33.62526
2016,Orange,Huntington Beach Hospital,106301209.0,Colon,,1.0,-117.98895,33.70442
2016,Orange,Huntington Beach Hospital,106301209.0,Prostate,,1.0,-117.98895,33.70442
2016,Orange,Kaiser Foundation Hospital ñ Orange County ñ Anaheim,106304409.0,Bladder,,22.0,-117.8439815,33.8544317
2016,Orange,Kaiser Foundation Hospital ñ Orange County ñ Anaheim,106304409.0,Brain,,27.0,-117.8439815,33.8544317
2016,Orange,Kaiser Foundation Hospital ñ Orange County ñ Anaheim,106304409.0,Breast,,460.0,-117.8439815,33.8544317
2016,Orange,Kaiser Foundation Hospital ñ Orange County ñ Anaheim,106304409.0,Colon,,68.0,-117.8439815,33.8544317
2016,Orange,Kaiser Foundation Hospital ñ Orange County ñ Anaheim,106304409.0,Esophagus,,6.0,-117.8439815,33.8544317
2016,Orange,Kaiser Foundation Hospital ñ Orange County ñ Anaheim,106304409.0,Liver,,12.0,-117.8439815,33.8544317
2016,Orange,Kaiser Foundation Hospital ñ Orange County ñ Anaheim,106304409.0,Lung,,28.0,-117.8439815,33.8544317
2016,Orange,Kaiser Foundation Hospital ñ Orange County ñ Anaheim,106304409.0,Pancreas,,13.0,-117.8439815,33.8544317
2016,Orange,Kaiser Foundation Hospital ñ Orange County ñ Anaheim,106304409.0,Prostate,,1.0,-117.8439815,33.8544317
2016,Orange,Kaiser Foundation Hospital ñ Orange County ñ Anaheim,106304409.0,Rectum,,34.0,-117.8439815,33.8544317
2016,Orange,Kaiser Foundation Hospital ñ Orange County ñ Anaheim,106304409.0,Stomach,,8.0,-117.8439815,33.8544317
2016,Orange,La Palma Intercommunity Hospital,106301234.0,Colon,,6.0,-118.03737,33.8485
2016,Orange,La Palma Intercommunity Hospital,106301234.0,Liver,,1.0,-118.03737,33.8485
2016,Orange,La Palma Intercommunity Hospital,106301234.0,Rectum,,3.0,-118.03737,33.8485
2016,Orange,Los Alamitos Medical Center,106301248.0,Bladder,,4.0,-118.0674,33.80327
2016,Orange,Los Alamitos Medical Center,106301248.0,Brain,,11.0,-118.0674,33.80327
2016,Orange,Los Alamitos Medical Center,106301248.0,Breast,,139.0,-118.0674,33.80327
2016,Orange,Los Alamitos Medical Center,106301248.0,Colon,,22.0,-118.0674,33.80327
2016,Orange,Los Alamitos Medical Center,106301248.0,Liver,,3.0,-118.0674,33.80327
2016,Orange,Los Alamitos Medical Center,106301248.0,Lung,,1.0,-118.0674,33.80327
2016,Orange,Los Alamitos Medical Center,106301248.0,Pancreas,,2.0,-118.0674,33.80327
2016,Orange,Los Alamitos Medical Center,106301248.0,Prostate,,41.0,-118.0674,33.80327
2016,Orange,Los Alamitos Medical Center,106301248.0,Rectum,,13.0,-118.0674,33.80327
2016,Orange,Los Alamitos Medical Center,106301248.0,Stomach,,3.0,-118.0674,33.80327
2016,Orange,Mission Hospital Laguna Beach,106301337.0,Breast,,4.0,-117.7422502,33.4997391
2016,Orange,Mission Hospital Laguna Beach,106301337.0,Colon,,8.0,-117.7422502,33.4997391
2016,Orange,Mission Hospital Laguna Beach,106301337.0,Rectum,,2.0,-117.7422502,33.4997391
2016,Orange,Mission Hospital Regional Medical Center,106301262.0,Bladder,,2.0,-117.66768,33.56279
2016,Orange,Mission Hospital Regional Medical Center,106301262.0,Brain,,21.0,-117.66768,33.56279
2016,Orange,Mission Hospital Regional Medical Center,106301262.0,Breast,,39.0,-117.66768,33.56279
2016,Orange,Mission Hospital Regional Medical Center,106301262.0,Colon,,41.0,-117.66768,33.56279
2016,Orange,Mission Hospital Regional Medical Center,106301262.0,Esophagus,,6.0,-117.66768,33.56279
2016,Orange,Mission Hospital Regional Medical Center,106301262.0,Lung,,28.0,-117.66768,33.56279
2016,Orange,Mission Hospital Regional Medical Center,106301262.0,Pancreas,,1.0,-117.66768,33.56279
2016,Orange,Mission Hospital Regional Medical Center,106301262.0,Prostate,,11.0,-117.66768,33.56279
2016,Orange,Mission Hospital Regional Medical Center,106301262.0,Rectum,,6.0,-117.66768,33.56279
2016,Orange,Mission Hospital Regional Medical Center,106301262.0,Stomach,,1.0,-117.66768,33.56279
2016,Orange,Orange Coast Memorial Medical Center,106300225.0,Bladder,,2.0,-117.95524,33.70162
2016,Orange,Orange Coast Memorial Medical Center,106300225.0,Brain,,11.0,-117.95524,33.70162
2016,Orange,Orange Coast Memorial Medical Center,106300225.0,Breast,,158.0,-117.95524,33.70162
2016,Orange,Orange Coast Memorial Medical Center,106300225.0,Colon,,62.0,-117.95524,33.70162
2016,Orange,Orange Coast Memorial Medical Center,106300225.0,Esophagus,,1.0,-117.95524,33.70162
2016,Orange,Orange Coast Memorial Medical Center,106300225.0,Liver,,36.0,-117.95524,33.70162
2016,Orange,Orange Coast Memorial Medical Center,106300225.0,Lung,,19.0,-117.95524,33.70162
2016,Orange,Orange Coast Memorial Medical Center,106300225.0,Pancreas,,17.0,-117.95524,33.70162
2016,Orange,Orange Coast Memorial Medical Center,106300225.0,Prostate,,16.0,-117.95524,33.70162
2016,Orange,Orange Coast Memorial Medical Center,106300225.0,Rectum,,21.0,-117.95524,33.70162
2016,Orange,Orange Coast Memorial Medical Center,106300225.0,Stomach,,8.0,-117.95524,33.70162
2016,Orange,Orange County Global Medical Center,106301566.0,Brain,,8.0,-117.83398,33.75361
2016,Orange,Orange County Global Medical Center,106301566.0,Breast,,19.0,-117.83398,33.75361
2016,Orange,Orange County Global Medical Center,106301566.0,Colon,,4.0,-117.83398,33.75361
2016,Orange,Orange County Global Medical Center,106301566.0,Lung,,1.0,-117.83398,33.75361
2016,Orange,Orange County Global Medical Center,106301566.0,Rectum,,1.0,-117.83398,33.75361
2016,Orange,Placentia Linda Hospital,106301297.0,Breast,,30.0,-117.8431129,33.88704521
2016,Orange,Placentia Linda Hospital,106301297.0,Colon,,8.0,-117.8431129,33.88704521
2016,Orange,Placentia Linda Hospital,106301297.0,Prostate,,4.0,-117.8431129,33.88704521
2016,Orange,Placentia Linda Hospital,106301297.0,Rectum,,4.0,-117.8431129,33.88704521
2016,Orange,Placentia Linda Hospital,106301297.0,Stomach,,1.0,-117.8431129,33.88704521
2016,Orange,Saddleback Memorial Medical Center,106301317.0,Bladder,,2.0,-117.70837,33.60796
2016,Orange,Saddleback Memorial Medical Center,106301317.0,Brain,,8.0,-117.70837,33.60796
2016,Orange,Saddleback Memorial Medical Center,106301317.0,Breast,,156.0,-117.70837,33.60796
2016,Orange,Saddleback Memorial Medical Center,106301317.0,Colon,,24.0,-117.70837,33.60796
2016,Orange,Saddleback Memorial Medical Center,106301317.0,Esophagus,,1.0,-117.70837,33.60796
2016,Orange,Saddleback Memorial Medical Center,106301317.0,Lung,,29.0,-117.70837,33.60796
2016,Orange,Saddleback Memorial Medical Center,106301317.0,Pancreas,,1.0,-117.70837,33.60796
2016,Orange,Saddleback Memorial Medical Center,106301317.0,Prostate,,39.0,-117.70837,33.60796
2016,Orange,Saddleback Memorial Medical Center,106301317.0,Rectum,,14.0,-117.70837,33.60796
2016,Orange,Saddleback Memorial Medical Center,106301317.0,Stomach,,1.0,-117.70837,33.60796
2016,Orange,Saint Joseph Hospital ñ Orange,106301340.0,Bladder,,1.0,-117.86516,33.7823
2016,Orange,Saint Joseph Hospital ñ Orange,106301340.0,Brain,,28.0,-117.86516,33.7823
2016,Orange,Saint Joseph Hospital ñ Orange,106301340.0,Breast,,282.0,-117.86516,33.7823
2016,Orange,Saint Joseph Hospital ñ Orange,106301340.0,Colon,,65.0,-117.86516,33.7823
2016,Orange,Saint Joseph Hospital ñ Orange,106301340.0,Esophagus,,3.0,-117.86516,33.7823
2016,Orange,Saint Joseph Hospital ñ Orange,106301340.0,Liver,,9.0,-117.86516,33.7823
2016,Orange,Saint Joseph Hospital ñ Orange,106301340.0,Lung,,50.0,-117.86516,33.7823
